dataset: isotropic1024coarse, variable: pressure, time: 0.19, temporal method: none, spatial method: lag6, spatial operator: field
time	x_point	y_point	z_point	p
0.19	0.841056300961047	3.017907903448463	3.141592653589793	0.22397932410240173
0.19	0.841056300961047	3.067381803504995	3.141592653589793	0.22877879440784454
0.19	0.841056300961047	3.116855703561527	3.141592653589793	0.20670700073242188
0.19	0.841056300961047	3.1663296036180593	3.141592653589793	0.06301545351743698
0.19	0.841056300961047	3.2158035036745916	3.141592653589793	-0.05722148343920708
0.19	0.841056300961047	3.2652774037311234	3.141592653589793	0.06976009905338287
0.19	0.841056300961047	3.3147513037876557	3.141592653589793	0.22769156098365784
0.19	0.841056300961047	3.364225203844188	3.141592653589793	0.12172603607177734
0.19	0.841056300961047	3.4136991039007203	3.141592653589793	-0.030525708571076393
0.19	0.841056300961047	3.463173003957252	3.141592653589793	-0.2860051691532135
0.19	0.841056300961047	3.5126469040137844	3.141592653589793	-0.3550046980381012
0.19	0.841056300961047	3.5621208040703167	3.141592653589793	-0.33725422620773315
0.19	0.841056300961047	3.611594704126849	3.141592653589793	-0.38773101568222046
0.19	0.841056300961047	3.661068604183381	3.141592653589793	-0.3352355659008026
0.19	0.841056300961047	3.710542504239913	3.141592653589793	-0.37610915303230286
0.19	0.841056300961047	3.7600164042964455	3.141592653589793	-0.42552101612091064
0.19	0.841056300961047	3.8094903043529778	3.141592653589793	-0.4563206732273102
0.19	0.841056300961047	3.8589642044095096	3.141592653589793	-0.4263056516647339
0.19	0.841056300961047	3.908438104466042	3.141592653589793	-0.4719172716140747
0.19	0.841056300961047	3.957912004522574	3.141592653589793	-0.48799991607666016
0.19	0.841056300961047	4.007385904579106	3.141592653589793	-0.5212545394897461
0.19	0.841056300961047	4.056859804635638	3.141592653589793	-0.4915259778499603
0.19	0.841056300961047	4.106333704692171	3.141592653589793	-0.5196319818496704
0.19	0.841056300961047	4.155807604748703	3.141592653589793	-0.4725312888622284
0.19	0.841056300961047	4.205281504805235	3.141592653589793	-0.4341416656970978
0.19	0.841056300961047	4.2547554048617675	3.141592653589793	-0.3819804787635803
0.19	0.841056300961047	4.304229304918299	3.141592653589793	-0.3959020674228668
0.19	0.841056300961047	4.353703204974831	3.141592653589793	-0.3660239279270172
0.19	0.841056300961047	4.4031771050313635	3.141592653589793	-0.3000735342502594
0.19	0.841056300961047	4.452651005087896	3.141592653589793	-0.3190672695636749
0.19	0.841056300961047	4.502124905144428	3.141592653589793	-0.355454683303833
0.19	0.841056300961047	4.55159880520096	3.141592653589793	-0.4455568492412567
0.19	0.841056300961047	4.601072705257493	3.141592653589793	-0.24598608911037445
0.19	0.841056300961047	4.650546605314025	3.141592653589793	-0.18482615053653717
0.19	0.841056300961047	4.700020505370556	3.141592653589793	-0.1505490094423294
0.19	0.841056300961047	4.749494405427089	3.141592653589793	0.10420908778905869
0.19	0.841056300961047	4.798968305483621	3.141592653589793	0.012314660474658012
0.19	0.841056300961047	4.848442205540153	3.141592653589793	0.03837348520755768
0.19	0.841056300961047	4.8979161055966856	3.141592653589793	0.06669788062572479
0.19	0.841056300961047	4.947390005653218	3.141592653589793	0.03316326439380646
0.19	0.841056300961047	4.99686390570975	3.141592653589793	0.06268039345741272
0.19	0.841056300961047	5.0463378057662815	3.141592653589793	0.13151930272579193
0.19	0.841056300961047	5.095811705822814	3.141592653589793	0.14914673566818237
0.19	0.841056300961047	5.145285605879346	3.141592653589793	0.07001850754022598
0.19	0.841056300961047	5.194759505935878	3.141592653589793	0.26687318086624146
0.19	0.841056300961047	5.244233405992411	3.141592653589793	0.31289124488830566
0.19	0.841056300961047	5.293707306048943	3.141592653589793	0.30504587292671204
0.19	0.841056300961047	5.343181206105475	3.141592653589793	0.36097410321235657
0.19	0.841056300961047	5.392655106162008	3.141592653589793	0.3584373891353607
0.19	0.841056300961047	5.442129006218539	3.141592653589793	0.27175554633140564
0.19	0.841056300961047	5.491602906275071	3.141592653589793	0.25008729100227356
0.19	0.841056300961047	5.541076806331604	3.141592653589793	0.33907821774482727
0.19	0.841056300961047	5.590550706388136	3.141592653589793	0.37947672605514526
0.19	0.841056300961047	5.640024606444668	3.141592653589793	0.336102157831192
0.19	0.841056300961047	5.6894985065012005	3.141592653589793	0.372666597366333
0.19	0.841056300961047	5.738972406557733	3.141592653589793	0.35162562131881714
0.19	0.841056300961047	5.788446306614264	3.141592653589793	0.3403767943382263
0.19	0.841056300961047	5.8379202066707965	3.141592653589793	0.3385108411312103
0.19	0.841056300961047	5.887394106727329	3.141592653589793	0.3598792552947998
0.19	0.841056300961047	5.936868006783861	3.141592653589793	0.3817078471183777
0.19	0.841056300961047	5.986341906840393	3.141592653589793	0.36107784509658813
0.19	0.841056300961047	6.035815806896926	3.141592653589793	0.3693368434906006
0.19	0.841056300961047	6.085289706953458	3.141592653589793	0.39919257164001465
0.19	0.841056300961047	6.13476360700999	3.141592653589793	0.1341431736946106
0.19	0.841056300961047	6.184237507066522	3.141592653589793	0.20053935050964355
0.19	0.841056300961047	6.233711407123054	3.141592653589793	0.33346936106681824
0.19	0.841056300961047	6.283185307179586	3.141592653589793	0.36464187502861023
0.19	0.8905302010175792	0.0	3.141592653589793	0.38252076506614685
0.19	0.8905302010175792	0.049473900056532176	3.141592653589793	0.3456909954547882
0.19	0.8905302010175792	0.09894780011306435	3.141592653589793	0.41054829955101013
0.19	0.8905302010175792	0.14842170016959652	3.141592653589793	0.3896729350090027
0.19	0.8905302010175792	0.1978956002261287	3.141592653589793	0.3820573687553406
0.19	0.8905302010175792	0.2473695002826609	3.141592653589793	0.30381545424461365
0.19	0.8905302010175792	0.29684340033919304	3.141592653589793	0.2879110276699066
0.19	0.8905302010175792	0.3463173003957252	3.141592653589793	0.1453167051076889
0.19	0.8905302010175792	0.3957912004522574	3.141592653589793	0.14876027405261993
0.19	0.8905302010175792	0.4452651005087896	3.141592653589793	0.30746886134147644
0.19	0.8905302010175792	0.4947390005653218	3.141592653589793	0.36187708377838135
0.19	0.8905302010175792	0.5442129006218539	3.141592653589793	0.406289666891098
0.19	0.8905302010175792	0.5936868006783861	3.141592653589793	0.4308442771434784
0.19	0.8905302010175792	0.6431607007349183	3.141592653589793	0.3463357985019684
0.19	0.8905302010175792	0.6926346007914504	3.141592653589793	0.2675275206565857
0.19	0.8905302010175792	0.7421085008479826	3.141592653589793	0.3242316246032715
0.19	0.8905302010175792	0.7915824009045148	3.141592653589793	0.2715258300304413
0.19	0.8905302010175792	0.841056300961047	3.141592653589793	0.19326965510845184
0.19	0.8905302010175792	0.8905302010175792	3.141592653589793	0.11850544810295105
0.19	0.8905302010175792	0.9400041010741114	3.141592653589793	0.242859348654747
0.19	0.8905302010175792	0.9894780011306435	3.141592653589793	0.17570890486240387
0.19	0.8905302010175792	1.0389519011871757	3.141592653589793	0.13543163239955902
0.19	0.8905302010175792	1.0884258012437078	3.141592653589793	0.1247396320104599
0.19	0.8905302010175792	1.13789970130024	3.141592653589793	0.11070507764816284
0.19	0.8905302010175792	1.1873736013567722	3.141592653589793	0.051895640790462494
0.19	0.8905302010175792	1.2368475014133045	3.141592653589793	-0.037831299006938934
0.19	0.8905302010175792	1.2863214014698365	3.141592653589793	-0.3710472881793976
0.19	0.8905302010175792	1.3357953015263688	3.141592653589793	-0.10069099068641663
0.19	0.8905302010175792	1.385269201582901	3.141592653589793	0.08969441056251526
0.19	0.8905302010175792	1.4347431016394332	3.141592653589793	0.18968357145786285
0.19	0.8905302010175792	1.4842170016959653	3.141592653589793	0.26021358370780945
0.19	0.8905302010175792	1.5336909017524976	3.141592653589793	0.2996474504470825
0.19	0.8905302010175792	1.5831648018090296	3.141592653589793	0.30329611897468567
0.19	0.8905302010175792	1.6326387018655617	3.141592653589793	0.26195165514945984
0.19	0.8905302010175792	1.682112601922094	3.141592653589793	0.2412174791097641
0.19	0.8905302010175792	1.731586501978626	3.141592653589793	0.2526220977306366
0.19	0.8905302010175792	1.7810604020351584	3.141592653589793	0.2715146243572235
0.19	0.8905302010175792	1.8305343020916904	3.141592653589793	0.26048946380615234
0.19	0.8905302010175792	1.8800082021482227	3.141592653589793	0.18680839240550995
0.19	0.8905302010175792	1.9294821022047548	3.141592653589793	0.0954282358288765
0.19	0.8905302010175792	1.978956002261287	3.141592653589793	0.2085811346769333
0.19	0.8905302010175792	2.028429902317819	3.141592653589793	0.26770099997520447
0.19	0.8905302010175792	2.0779038023743515	3.141592653589793	0.22125846147537231
0.19	0.8905302010175792	2.1273777024308838	3.141592653589793	0.21623112261295319
0.19	0.8905302010175792	2.1768516024874156	3.141592653589793	0.27265429496765137
0.19	0.8905302010175792	2.226325502543948	3.141592653589793	0.2616940140724182
0.19	0.8905302010175792	2.27579940260048	3.141592653589793	0.25790777802467346
0.19	0.8905302010175792	2.3252733026570125	3.141592653589793	0.25235506892204285
0.19	0.8905302010175792	2.3747472027135443	3.141592653589793	0.271040141582489
0.19	0.8905302010175792	2.4242211027700766	3.141592653589793	0.28441423177719116
0.19	0.8905302010175792	2.473695002826609	3.141592653589793	0.22382913529872894
0.19	0.8905302010175792	2.5231689028831408	3.141592653589793	0.2005395144224167
0.19	0.8905302010175792	2.572642802939673	3.141592653589793	0.23235097527503967
0.19	0.8905302010175792	2.6221167029962054	3.141592653589793	0.26147571206092834
0.19	0.8905302010175792	2.6715906030527377	3.141592653589793	0.26576992869377136
0.19	0.8905302010175792	2.7210645031092695	3.141592653589793	0.2806302011013031
0.19	0.8905302010175792	2.770538403165802	3.141592653589793	0.2649044692516327
0.19	0.8905302010175792	2.820012303222334	3.141592653589793	0.2424083799123764
0.19	0.8905302010175792	2.8694862032788664	3.141592653589793	0.2337052822113037
0.19	0.8905302010175792	2.9189601033353982	3.141592653589793	0.22705544531345367
0.19	0.8905302010175792	2.9684340033919305	3.141592653589793	0.25025051832199097
0.19	0.8905302010175792	3.017907903448463	3.141592653589793	0.2304646521806717
0.19	0.8905302010175792	3.067381803504995	3.141592653589793	0.22648808360099792
0.19	0.8905302010175792	3.116855703561527	3.141592653589793	0.21364173293113708
0.19	0.8905302010175792	3.1663296036180593	3.141592653589793	0.19119949638843536
0.19	0.8905302010175792	3.2158035036745916	3.141592653589793	0.08851258456707001
0.19	0.8905302010175792	3.2652774037311234	3.141592653589793	0.027965029701590538
0.19	0.8905302010175792	3.3147513037876557	3.141592653589793	0.0868266224861145
0.19	0.8905302010175792	3.364225203844188	3.141592653589793	0.1506887972354889
0.19	0.8905302010175792	3.4136991039007203	3.141592653589793	0.07422443479299545
0.19	0.8905302010175792	3.463173003957252	3.141592653589793	-0.06308803707361221
0.19	0.8905302010175792	3.5126469040137844	3.141592653589793	-0.06314282864332199
0.19	0.8905302010175792	3.5621208040703167	3.141592653589793	-0.13115109503269196
0.19	0.8905302010175792	3.611594704126849	3.141592653589793	-0.21981652081012726
0.19	0.8905302010175792	3.661068604183381	3.141592653589793	-0.2940294146537781
0.19	0.8905302010175792	3.710542504239913	3.141592653589793	-0.38623547554016113
0.19	0.8905302010175792	3.7600164042964455	3.141592653589793	-0.37905198335647583
0.19	0.8905302010175792	3.8094903043529778	3.141592653589793	-0.34592077136039734
0.19	0.8905302010175792	3.8589642044095096	3.141592653589793	-0.38366425037384033
0.19	0.8905302010175792	3.908438104466042	3.141592653589793	-0.38752344250679016
0.19	0.8905302010175792	3.957912004522574	3.141592653589793	-0.42901772260665894
0.19	0.8905302010175792	4.007385904579106	3.141592653589793	-0.4734523594379425
0.19	0.8905302010175792	4.056859804635638	3.141592653589793	-0.43480250239372253
0.19	0.8905302010175792	4.106333704692171	3.141592653589793	-0.523311197757721
0.19	0.8905302010175792	4.155807604748703	3.141592653589793	-0.4758916199207306
0.19	0.8905302010175792	4.205281504805235	3.141592653589793	-0.43542277812957764
0.19	0.8905302010175792	4.2547554048617675	3.141592653589793	-0.41689714789390564
0.19	0.8905302010175792	4.304229304918299	3.141592653589793	-0.4455268383026123
0.19	0.8905302010175792	4.353703204974831	3.141592653589793	-0.42930740118026733
0.19	0.8905302010175792	4.4031771050313635	3.141592653589793	-0.3600916266441345
0.19	0.8905302010175792	4.452651005087896	3.141592653589793	-0.3484300673007965
0.19	0.8905302010175792	4.502124905144428	3.141592653589793	-0.37478211522102356
0.19	0.8905302010175792	4.55159880520096	3.141592653589793	-0.4021703898906708
0.19	0.8905302010175792	4.601072705257493	3.141592653589793	-0.3532589375972748
0.19	0.8905302010175792	4.650546605314025	3.141592653589793	-0.2583334147930145
0.19	0.8905302010175792	4.700020505370556	3.141592653589793	-0.18739931285381317
0.19	0.8905302010175792	4.749494405427089	3.141592653589793	-0.028584487736225128
0.19	0.8905302010175792	4.798968305483621	3.141592653589793	0.01951228640973568
0.19	0.8905302010175792	4.848442205540153	3.141592653589793	0.04667473956942558
0.19	0.8905302010175792	4.8979161055966856	3.141592653589793	-0.0046729133464396
0.19	0.8905302010175792	4.947390005653218	3.141592653589793	0.020338604226708412
0.19	0.8905302010175792	4.99686390570975	3.141592653589793	-0.0073262713849544525
0.19	0.8905302010175792	5.0463378057662815	3.141592653589793	0.02232290618121624
0.19	0.8905302010175792	5.095811705822814	3.141592653589793	0.0960521325469017
0.19	0.8905302010175792	5.145285605879346	3.141592653589793	0.10813451558351517
0.19	0.8905302010175792	5.194759505935878	3.141592653589793	0.19049537181854248
0.19	0.8905302010175792	5.244233405992411	3.141592653589793	0.1918213963508606
0.19	0.8905302010175792	5.293707306048943	3.141592653589793	0.23867760598659515
0.19	0.8905302010175792	5.343181206105475	3.141592653589793	0.27783235907554626
0.19	0.8905302010175792	5.392655106162008	3.141592653589793	0.28312528133392334
0.19	0.8905302010175792	5.442129006218539	3.141592653589793	0.28732308745384216
0.19	0.8905302010175792	5.491602906275071	3.141592653589793	0.3230421245098114
0.19	0.8905302010175792	5.541076806331604	3.141592653589793	0.34518152475357056
0.19	0.8905302010175792	5.590550706388136	3.141592653589793	0.36750754714012146
0.19	0.8905302010175792	5.640024606444668	3.141592653589793	0.3133785128593445
0.19	0.8905302010175792	5.6894985065012005	3.141592653589793	0.3450896143913269
0.19	0.8905302010175792	5.738972406557733	3.141592653589793	0.35482460260391235
0.19	0.8905302010175792	5.788446306614264	3.141592653589793	0.33417534828186035
0.19	0.8905302010175792	5.8379202066707965	3.141592653589793	0.3635658025741577
0.19	0.8905302010175792	5.887394106727329	3.141592653589793	0.3756837248802185
0.19	0.8905302010175792	5.936868006783861	3.141592653589793	0.3686968982219696
0.19	0.8905302010175792	5.986341906840393	3.141592653589793	0.39015766978263855
0.19	0.8905302010175792	6.035815806896926	3.141592653589793	0.4048938751220703
0.19	0.8905302010175792	6.085289706953458	3.141592653589793	0.40240466594696045
0.19	0.8905302010175792	6.13476360700999	3.141592653589793	0.2739923298358917
0.19	0.8905302010175792	6.184237507066522	3.141592653589793	0.30600520968437195
0.19	0.8905302010175792	6.233711407123054	3.141592653589793	0.3530411422252655
0.19	0.8905302010175792	6.283185307179586	3.141592653589793	0.3825207054615021
0.19	0.9400041010741114	0.0	3.141592653589793	0.30454328656196594
0.19	0.9400041010741114	0.049473900056532176	3.141592653589793	0.30839917063713074
0.19	0.9400041010741114	0.09894780011306435	3.141592653589793	0.3525138795375824
0.19	0.9400041010741114	0.14842170016959652	3.141592653589793	0.3644515872001648
0.19	0.9400041010741114	0.1978956002261287	3.141592653589793	0.37389543652534485
0.19	0.9400041010741114	0.2473695002826609	3.141592653589793	0.27283546328544617
0.19	0.9400041010741114	0.29684340033919304	3.141592653589793	0.3104226291179657
0.19	0.9400041010741114	0.3463173003957252	3.141592653589793	0.29446056485176086
0.19	0.9400041010741114	0.3957912004522574	3.141592653589793	0.20633776485919952
0.19	0.9400041010741114	0.4452651005087896	3.141592653589793	0.2833608388900757
0.19	0.9400041010741114	0.4947390005653218	3.141592653589793	0.3366979956626892
0.19	0.9400041010741114	0.5442129006218539	3.141592653589793	0.3623623549938202
0.19	0.9400041010741114	0.5936868006783861	3.141592653589793	0.4068601727485657
0.19	0.9400041010741114	0.6431607007349183	3.141592653589793	0.3207951784133911
0.19	0.9400041010741114	0.6926346007914504	3.141592653589793	0.3571312725543976
0.19	0.9400041010741114	0.7421085008479826	3.141592653589793	0.3455907702445984
0.19	0.9400041010741114	0.7915824009045148	3.141592653589793	0.2207634598016739
0.19	0.9400041010741114	0.841056300961047	3.141592653589793	0.11929208040237427
0.19	0.9400041010741114	0.8905302010175792	3.141592653589793	0.1466974914073944
0.19	0.9400041010741114	0.9400041010741114	3.141592653589793	0.03620363399386406
0.19	0.9400041010741114	0.9894780011306435	3.141592653589793	0.1625904142856598
0.19	0.9400041010741114	1.0389519011871757	3.141592653589793	0.12233544141054153
0.19	0.9400041010741114	1.0884258012437078	3.141592653589793	0.05747472867369652
0.19	0.9400041010741114	1.13789970130024	3.141592653589793	-0.023003756999969482
0.19	0.9400041010741114	1.1873736013567722	3.141592653589793	-0.01438723225146532
0.19	0.9400041010741114	1.2368475014133045	3.141592653589793	-0.06284186244010925
0.19	0.9400041010741114	1.2863214014698365	3.141592653589793	-0.277855783700943
0.19	0.9400041010741114	1.3357953015263688	3.141592653589793	-0.1689513474702835
0.19	0.9400041010741114	1.385269201582901	3.141592653589793	-0.004155891016125679
0.19	0.9400041010741114	1.4347431016394332	3.141592653589793	0.08512701094150543
0.19	0.9400041010741114	1.4842170016959653	3.141592653589793	0.1793391853570938
0.19	0.9400041010741114	1.5336909017524976	3.141592653589793	0.2450793981552124
0.19	0.9400041010741114	1.5831648018090296	3.141592653589793	0.1940058171749115
0.19	0.9400041010741114	1.6326387018655617	3.141592653589793	0.19744934141635895
0.19	0.9400041010741114	1.682112601922094	3.141592653589793	0.2284703254699707
0.19	0.9400041010741114	1.731586501978626	3.141592653589793	0.2195284217596054
0.19	0.9400041010741114	1.7810604020351584	3.141592653589793	0.26143813133239746
0.19	0.9400041010741114	1.8305343020916904	3.141592653589793	0.2602032721042633
0.19	0.9400041010741114	1.8800082021482227	3.141592653589793	0.24724572896957397
0.19	0.9400041010741114	1.9294821022047548	3.141592653589793	0.23224428296089172
0.19	0.9400041010741114	1.978956002261287	3.141592653589793	0.24230748414993286
0.19	0.9400041010741114	2.028429902317819	3.141592653589793	0.2953784465789795
0.19	0.9400041010741114	2.0779038023743515	3.141592653589793	0.26820895075798035
0.19	0.9400041010741114	2.1273777024308838	3.141592653589793	0.27616986632347107
0.19	0.9400041010741114	2.1768516024874156	3.141592653589793	0.2515767812728882
0.19	0.9400041010741114	2.226325502543948	3.141592653589793	0.2651123106479645
0.19	0.9400041010741114	2.27579940260048	3.141592653589793	0.25156739354133606
0.19	0.9400041010741114	2.3252733026570125	3.141592653589793	0.28260496258735657
0.19	0.9400041010741114	2.3747472027135443	3.141592653589793	0.3181353807449341
0.19	0.9400041010741114	2.4242211027700766	3.141592653589793	0.33284062147140503
0.19	0.9400041010741114	2.473695002826609	3.141592653589793	0.2594849765300751
0.19	0.9400041010741114	2.5231689028831408	3.141592653589793	0.23279565572738647
0.19	0.9400041010741114	2.572642802939673	3.141592653589793	0.1975681632757187
0.19	0.9400041010741114	2.6221167029962054	3.141592653589793	0.1470676213502884
0.19	0.9400041010741114	2.6715906030527377	3.141592653589793	0.22036805748939514
0.19	0.9400041010741114	2.7210645031092695	3.141592653589793	0.30144965648651123
0.19	0.9400041010741114	2.770538403165802	3.141592653589793	0.2580110430717468
0.19	0.9400041010741114	2.820012303222334	3.141592653589793	0.2308131754398346
0.19	0.9400041010741114	2.8694862032788664	3.141592653589793	0.23255795240402222
0.19	0.9400041010741114	2.9189601033353982	3.141592653589793	0.2671355605125427
0.19	0.9400041010741114	2.9684340033919305	3.141592653589793	0.26425036787986755
0.19	0.9400041010741114	3.017907903448463	3.141592653589793	0.24538201093673706
0.19	0.9400041010741114	3.067381803504995	3.141592653589793	0.23849090933799744
0.19	0.9400041010741114	3.116855703561527	3.141592653589793	0.2298632711172104
0.19	0.9400041010741114	3.1663296036180593	3.141592653589793	0.23675145208835602
0.19	0.9400041010741114	3.2158035036745916	3.141592653589793	0.2127031534910202
0.19	0.9400041010741114	3.2652774037311234	3.141592653589793	0.15484189987182617
0.19	0.9400041010741114	3.3147513037876557	3.141592653589793	0.0605669803917408
0.19	0.9400041010741114	3.364225203844188	3.141592653589793	0.05950646474957466
0.19	0.9400041010741114	3.4136991039007203	3.141592653589793	0.21664685010910034
0.19	0.9400041010741114	3.463173003957252	3.141592653589793	0.1619935780763626
0.19	0.9400041010741114	3.5126469040137844	3.141592653589793	0.04710829630494118
0.19	0.9400041010741114	3.5621208040703167	3.141592653589793	-0.009943743236362934
0.19	0.9400041010741114	3.611594704126849	3.141592653589793	-0.14222241938114166
0.19	0.9400041010741114	3.661068604183381	3.141592653589793	-0.2933742105960846
0.19	0.9400041010741114	3.710542504239913	3.141592653589793	-0.30272573232650757
0.19	0.9400041010741114	3.7600164042964455	3.141592653589793	-0.44838741421699524
0.19	0.9400041010741114	3.8094903043529778	3.141592653589793	-0.20353442430496216
0.19	0.9400041010741114	3.8589642044095096	3.141592653589793	-0.2576802372932434
0.19	0.9400041010741114	3.908438104466042	3.141592653589793	-0.27464067935943604
0.19	0.9400041010741114	3.957912004522574	3.141592653589793	-0.3412691652774811
0.19	0.9400041010741114	4.007385904579106	3.141592653589793	-0.3825684189796448
0.19	0.9400041010741114	4.056859804635638	3.141592653589793	-0.4527769386768341
0.19	0.9400041010741114	4.106333704692171	3.141592653589793	-0.5763472318649292
0.19	0.9400041010741114	4.155807604748703	3.141592653589793	-0.45435792207717896
0.19	0.9400041010741114	4.205281504805235	3.141592653589793	-0.4381694197654724
0.19	0.9400041010741114	4.2547554048617675	3.141592653589793	-0.43401798605918884
0.19	0.9400041010741114	4.304229304918299	3.141592653589793	-0.48914840817451477
0.19	0.9400041010741114	4.353703204974831	3.141592653589793	-0.5790511965751648
0.19	0.9400041010741114	4.4031771050313635	3.141592653589793	-0.5857974886894226
0.19	0.9400041010741114	4.452651005087896	3.141592653589793	-0.4171777665615082
0.19	0.9400041010741114	4.502124905144428	3.141592653589793	-0.433247834444046
0.19	0.9400041010741114	4.55159880520096	3.141592653589793	-0.401047945022583
0.19	0.9400041010741114	4.601072705257493	3.141592653589793	-0.5037888288497925
0.19	0.9400041010741114	4.650546605314025	3.141592653589793	-0.26922839879989624
0.19	0.9400041010741114	4.700020505370556	3.141592653589793	-0.19786089658737183
0.19	0.9400041010741114	4.749494405427089	3.141592653589793	-0.18090204894542694
0.19	0.9400041010741114	4.798968305483621	3.141592653589793	-0.08145713806152344
0.19	0.9400041010741114	4.848442205540153	3.141592653589793	-0.04907975345849991
0.19	0.9400041010741114	4.8979161055966856	3.141592653589793	-0.015431100502610207
0.19	0.9400041010741114	4.947390005653218	3.141592653589793	-3.209010901628062e-05
0.19	0.9400041010741114	4.99686390570975	3.141592653589793	-0.054905254393815994
0.19	0.9400041010741114	5.0463378057662815	3.141592653589793	0.04723590612411499
0.19	0.9400041010741114	5.095811705822814	3.141592653589793	0.04777779057621956
0.19	0.9400041010741114	5.145285605879346	3.141592653589793	0.0685015544295311
0.19	0.9400041010741114	5.194759505935878	3.141592653589793	0.13119783997535706
0.19	0.9400041010741114	5.244233405992411	3.141592653589793	0.23879222571849823
0.19	0.9400041010741114	5.293707306048943	3.141592653589793	0.23471564054489136
0.19	0.9400041010741114	5.343181206105475	3.141592653589793	0.24576690793037415
0.19	0.9400041010741114	5.392655106162008	3.141592653589793	0.26394301652908325
0.19	0.9400041010741114	5.442129006218539	3.141592653589793	0.3738008737564087
0.19	0.9400041010741114	5.491602906275071	3.141592653589793	0.41891586780548096
0.19	0.9400041010741114	5.541076806331604	3.141592653589793	0.378878653049469
0.19	0.9400041010741114	5.590550706388136	3.141592653589793	0.408050537109375
0.19	0.9400041010741114	5.640024606444668	3.141592653589793	0.3966880440711975
0.19	0.9400041010741114	5.6894985065012005	3.141592653589793	0.3731836676597595
0.19	0.9400041010741114	5.738972406557733	3.141592653589793	0.3598777949810028
0.19	0.9400041010741114	5.788446306614264	3.141592653589793	0.31767916679382324
0.19	0.9400041010741114	5.8379202066707965	3.141592653589793	0.3761746287345886
0.19	0.9400041010741114	5.887394106727329	3.141592653589793	0.4067993462085724
0.19	0.9400041010741114	5.936868006783861	3.141592653589793	0.4110660254955292
0.19	0.9400041010741114	5.986341906840393	3.141592653589793	0.3873825967311859
0.19	0.9400041010741114	6.035815806896926	3.141592653589793	0.3881661295890808
0.19	0.9400041010741114	6.085289706953458	3.141592653589793	0.3899853825569153
0.19	0.9400041010741114	6.13476360700999	3.141592653589793	0.37159883975982666
0.19	0.9400041010741114	6.184237507066522	3.141592653589793	0.3836621344089508
0.19	0.9400041010741114	6.233711407123054	3.141592653589793	0.3485700786113739
0.19	0.9400041010741114	6.283185307179586	3.141592653589793	0.30454304814338684
0.19	0.9894780011306435	0.0	3.141592653589793	0.28650912642478943
0.19	0.9894780011306435	0.049473900056532176	3.141592653589793	0.2790883183479309
0.19	0.9894780011306435	0.09894780011306435	3.141592653589793	0.3182929456233978
0.19	0.9894780011306435	0.14842170016959652	3.141592653589793	0.30861571431159973
0.19	0.9894780011306435	0.1978956002261287	3.141592653589793	0.3309999406337738
0.19	0.9894780011306435	0.2473695002826609	3.141592653589793	0.3027269244194031
0.19	0.9894780011306435	0.29684340033919304	3.141592653589793	0.33032673597335815
0.19	0.9894780011306435	0.3463173003957252	3.141592653589793	0.3673245906829834
0.19	0.9894780011306435	0.3957912004522574	3.141592653589793	0.3645133972167969
0.19	0.9894780011306435	0.4452651005087896	3.141592653589793	0.3935205042362213
0.19	0.9894780011306435	0.4947390005653218	3.141592653589793	0.3370264768600464
0.19	0.9894780011306435	0.5442129006218539	3.141592653589793	0.326315313577652
0.19	0.9894780011306435	0.5936868006783861	3.141592653589793	0.289383202791214
0.19	0.9894780011306435	0.6431607007349183	3.141592653589793	0.12014104425907135
0.19	0.9894780011306435	0.6926346007914504	3.141592653589793	0.35832837224006653
0.19	0.9894780011306435	0.7421085008479826	3.141592653589793	0.3151455521583557
0.19	0.9894780011306435	0.7915824009045148	3.141592653589793	0.20279768109321594
0.19	0.9894780011306435	0.841056300961047	3.141592653589793	0.20495548844337463
0.19	0.9894780011306435	0.8905302010175792	3.141592653589793	0.15948039293289185
0.19	0.9894780011306435	0.9400041010741114	3.141592653589793	0.18523159623146057
0.19	0.9894780011306435	0.9894780011306435	3.141592653589793	0.15331196784973145
0.19	0.9894780011306435	1.0389519011871757	3.141592653589793	0.10448076575994492
0.19	0.9894780011306435	1.0884258012437078	3.141592653589793	0.0033994533587247133
0.19	0.9894780011306435	1.13789970130024	3.141592653589793	-0.07851245999336243
0.19	0.9894780011306435	1.1873736013567722	3.141592653589793	-0.09283706545829773
0.19	0.9894780011306435	1.2368475014133045	3.141592653589793	-0.1671985238790512
0.19	0.9894780011306435	1.2863214014698365	3.141592653589793	-0.20899513363838196
0.19	0.9894780011306435	1.3357953015263688	3.141592653589793	-0.26276540756225586
0.19	0.9894780011306435	1.385269201582901	3.141592653589793	-0.038495022803545
0.19	0.9894780011306435	1.4347431016394332	3.141592653589793	0.07332853972911835
0.19	0.9894780011306435	1.4842170016959653	3.141592653589793	0.16579273343086243
0.19	0.9894780011306435	1.5336909017524976	3.141592653589793	0.20105122029781342
0.19	0.9894780011306435	1.5831648018090296	3.141592653589793	0.15628930926322937
0.19	0.9894780011306435	1.6326387018655617	3.141592653589793	0.18806105852127075
0.19	0.9894780011306435	1.682112601922094	3.141592653589793	0.16037510335445404
0.19	0.9894780011306435	1.731586501978626	3.141592653589793	0.2690136730670929
0.19	0.9894780011306435	1.7810604020351584	3.141592653589793	0.18482759594917297
0.19	0.9894780011306435	1.8305343020916904	3.141592653589793	0.2482413947582245
